date,taluk,rain_lag_7,rain_lag_30,rolling_30_rain,temp,humidity,wind,pressure,month,target_monthly_rain,target_category
2024-12-21,kapu,0.01,0.01,95.17,24.74,83.91,1.71,96.93,12,93.64000000000001,Excess
2024-12-22,kapu,0.0,0.0,95.41000000000001,24.28,83.99,1.47,97.0,12,93.64000000000001,Excess
2024-12-23,kapu,0.0,0.0,95.82000000000001,24.08,83.55,1.47,96.97,12,93.64000000000001,Excess
2024-12-24,kapu,0.0,0.0,96.15,24.2,84.5,1.39,96.97,12,93.64000000000001,Excess
2024-12-25,kapu,0.0,0.16,96.66,24.67,81.17,1.06,97.07,12,93.64000000000001,Excess
2024-12-26,kapu,0.02,0.16,96.57,25.31,79.43,0.99,97.16,12,93.64000000000001,Excess
2024-12-27,kapu,0.06,3.5,96.46,25.91,78.17,1.43,97.22,12,93.64000000000001,Excess
2024-12-28,kapu,0.25,0.01,94.17999999999999,25.38,71.22,1.06,97.22,12,93.64000000000001,Excess
2024-12-29,kapu,0.41,0.0,94.17999999999999,24.65,71.8,1.09,97.23,12,93.64000000000001,Excess
2024-12-30,kapu,0.33,0.54,94.17999999999999,24.39,73.47,1.64,97.18,12,93.64000000000001,Excess
2024-12-31,kapu,0.51,0.31,93.63999999999999,24.46,70.28,1.96,97.16,12,93.64000000000001,Excess
2025-01-01,kapu,0.07,71.43,93.33,23.43,71.37,1.95,97.08,1,1.08,Deficit
2025-01-02,kapu,0.05,7.27,21.900000000000002,23.36,73.87,1.22,97.07,1,1.08,Deficit
2025-01-03,kapu,1.22,0.64,14.639999999999999,23.5,71.34,1.48,97.07,1,1.08,Deficit
2025-01-04,kapu,0.01,3.47,14.0,22.61,66.52,1.19,97.04,1,1.08,Deficit
2025-01-05,kapu,0.0,0.77,10.53,22.52,70.73,1.1,97.04,1,1.08,Deficit
2025-01-06,kapu,0.0,1.28,9.76,22.61,73.39,1.34,97.05,1,1.08,Deficit
2025-01-07,kapu,0.0,1.46,8.479999999999999,23.05,66.42,1.17,97.03,1,1.08,Deficit
2025-01-08,kapu,0.0,2.63,7.02,22.31,69.5,1.26,97.0,1,1.08,Deficit
2025-01-09,kapu,0.01,0.32,4.39,22.64,66.77,1.38,97.06,1,1.08,Deficit
2025-01-10,kapu,0.0,0.0,4.069999999999999,23.74,70.97,1.05,97.19,1,1.08,Deficit
2025-01-11,kapu,0.0,0.2,4.07,24.6,75.99,1.01,97.18,1,1.08,Deficit
2025-01-12,kapu,0.0,0.92,3.8699999999999997,25.21,76.55,1.1,97.09,1,1.08,Deficit
2025-01-13,kapu,0.0,0.01,2.98,25.27,76.26,0.98,96.96,1,1.08,Deficit
2025-01-14,kapu,0.0,0.0,2.9799999999999995,25.11,78.48,0.99,97.06,1,1.08,Deficit
2025-01-15,kapu,0.0,0.0,3.6799999999999997,24.82,68.83,1.21,97.14,1,1.08,Deficit
2025-01-16,kapu,0.0,0.0,3.6799999999999997,24.69,68.89,1.17,97.11,1,1.08,Deficit
2025-01-17,kapu,0.0,0.0,3.6799999999999997,24.78,71.09,1.45,96.96,1,1.08,Deficit
2025-01-18,kapu,0.0,0.02,3.6799999999999997,24.26,71.07,1.35,96.94,1,1.08,Deficit
2025-01-19,kapu,0.03,0.06,3.66,24.69,76.48,1.31,97.01,1,1.08,Deficit
2025-01-20,kapu,0.01,0.25,3.6899999999999995,24.93,71.37,1.15,96.96,1,1.08,Deficit
2025-01-21,kapu,0.7,0.41,3.44,23.49,68.71,1.53,96.87,1,1.08,Deficit
2025-01-22,kapu,0.0,0.33,3.03,23.86,63.99,1.13,96.85,1,1.08,Deficit
2025-01-23,kapu,0.0,0.51,2.87,25.29,69.53,0.81,96.87,1,1.08,Deficit
2025-01-24,kapu,0.0,0.07,2.3599999999999994,24.46,65.85,0.91,96.84,1,1.08,Deficit
2025-01-25,kapu,0.0,0.05,2.3099999999999996,23.32,62.88,1.44,96.9,1,1.08,Deficit
2025-01-26,kapu,0.09,1.22,2.26,22.96,60.62,1.53,96.89,1,1.08,Deficit
2025-01-27,kapu,0.0,0.01,1.04,23.4,64.05,1.36,96.86,1,1.08,Deficit
2025-01-28,kapu,0.0,0.0,1.03,23.51,67.73,1.35,96.92,1,1.08,Deficit
2025-01-29,kapu,0.17,0.0,1.03,24.66,61.09,1.16,96.99,1,1.08,Deficit
2025-01-30,kapu,0.0,0.0,1.03,24.86,67.55,1.49,96.96,1,1.08,Deficit
2025-01-31,kapu,0.02,0.0,1.03,25.1,64.46,0.81,96.9,1,1.08,Deficit
2025-02-01,kapu,0.0,0.01,1.08,25.99,61.55,1.15,96.93,2,3.35,Deficit
2025-02-02,kapu,0.0,0.0,1.07,25.81,61.69,1.24,96.94,2,3.35,Deficit
2025-02-03,kapu,0.0,0.0,1.07,25.22,60.19,1.22,97.0,2,3.35,Deficit
2025-02-04,kapu,0.0,0.0,1.08,25.43,68.56,1.21,97.01,2,3.35,Deficit
2025-02-05,kapu,0.0,0.0,1.09,25.47,61.71,1.04,96.92,2,3.35,Deficit
2025-02-06,kapu,0.0,0.0,1.09,25.4,58.4,1.11,96.9,2,3.35,Deficit
2025-02-07,kapu,0.05,0.0,1.4100000000000001,25.5,59.39,1.13,97.03,2,3.35,Deficit
2025-02-08,kapu,0.0,0.0,1.41,25.76,55.7,1.09,97.03,2,3.35,Deficit
2025-02-09,kapu,0.0,0.0,1.4900000000000002,26.22,57.87,1.11,96.99,2,3.35,Deficit
2025-02-10,kapu,0.01,0.0,1.5000000000000002,26.18,60.43,0.81,97.09,2,3.35,Deficit
2025-02-11,kapu,0.01,0.03,1.5100000000000002,25.73,57.2,1.3,97.13,2,3.35,Deficit
2025-02-12,kapu,0.0,0.01,1.4800000000000002,25.96,48.65,1.28,97.07,2,3.35,Deficit
2025-02-13,kapu,0.32,0.7,1.4700000000000002,25.89,55.25,1.14,97.1,2,3.35,Deficit
2025-02-14,kapu,0.0,0.0,0.7699999999999999,25.86,56.86,0.96,97.08,2,3.35,Deficit
2025-02-15,kapu,0.08,0.0,0.7900000000000001,26.12,52.7,1.2,96.97,2,3.35,Deficit
2025-02-16,kapu,0.01,0.0,0.8200000000000001,25.82,55.12,1.41,97.0,2,3.35,Deficit
2025-02-17,kapu,0.01,0.0,0.8200000000000001,25.93,62.25,1.65,97.11,2,3.35,Deficit
2025-02-18,kapu,0.0,0.09,0.8600000000000001,26.3,66.27,1.14,97.13,2,3.35,Deficit
2025-02-19,kapu,0.0,0.0,0.9700000000000002,26.16,67.9,1.26,97.0,2,3.35,Deficit
2025-02-20,kapu,0.0,0.0,1.0800000000000003,27.03,65.98,1.15,97.03,2,3.35,Deficit
2025-02-21,kapu,0.02,0.17,1.3300000000000003,27.37,68.07,1.1,97.11,2,3.35,Deficit
2025-02-22,kapu,0.03,0.0,1.77,27.88,58.68,1.28,97.17,2,3.35,Deficit
2025-02-23,kapu,0.0,0.02,2.7199999999999998,27.45,51.39,1.06,97.15,2,3.35,Deficit
2025-02-24,kapu,0.04,0.0,2.9000000000000004,26.97,45.57,1.97,97.13,2,3.35,Deficit
2025-02-25,kapu,0.2,0.0,2.9200000000000004,26.55,45.2,1.67,97.22,2,3.35,Deficit
2025-02-26,kapu,0.11,0.0,2.9200000000000004,27.36,49.33,1.54,97.18,2,3.35,Deficit
2025-02-27,kapu,0.25,0.0,2.93,27.61,47.25,1.48,97.06,2,3.35,Deficit
2025-02-28,kapu,0.61,0.0,3.35,27.71,47.55,1.23,96.96,2,3.35,Deficit
2025-03-01,kapu,0.95,0.0,3.3999999999999995,27.73,50.82,1.51,96.9,3,19.06,Deficit
2025-03-02,kapu,0.2,0.05,3.4,28.28,50.97,1.33,96.83,3,19.06,Deficit
2025-03-03,kapu,0.02,0.0,3.63,28.74,60.96,1.12,96.88,3,19.06,Deficit
2025-03-04,kapu,0.0,0.0,4.56,28.56,49.72,1.1,96.85,3,19.06,Deficit
2025-03-05,kapu,0.01,0.01,6.08,27.74,62.09,1.51,96.94,3,19.06,Deficit
2025-03-06,kapu,0.42,0.01,6.29,28.41,60.25,1.13,96.99,3,19.06,Deficit
2025-03-07,kapu,0.05,0.0,6.3,26.84,47.93,1.44,96.91,3,19.06,Deficit
2025-03-08,kapu,0.0,0.32,6.359999999999999,27.57,60.62,1.31,96.8,3,19.06,Deficit
2025-03-09,kapu,0.28,0.0,6.059999999999999,27.72,53.11,1.41,96.77,3,19.06,Deficit
2025-03-10,kapu,0.93,0.08,6.0699999999999985,28.45,53.68,0.91,96.94,3,19.06,Deficit
2025-03-11,kapu,1.52,0.01,5.989999999999998,28.77,44.34,1.53,96.95,3,19.06,Deficit
2025-03-12,kapu,0.22,0.01,5.979999999999999,28.98,60.62,1.57,96.93,3,19.06,Deficit
2025-03-13,kapu,0.02,0.0,11.83,27.89,72.32,1.24,96.9,3,19.06,Deficit
2025-03-14,kapu,0.06,0.0,12.22,28.04,72.87,1.29,96.93,3,19.06,Deficit
2025-03-15,kapu,0.02,0.0,12.570000000000002,27.89,72.33,1.21,96.98,3,19.06,Deficit
2025-03-16,kapu,0.01,0.02,12.75,27.91,69.46,0.95,97.0,3,19.06,Deficit
2025-03-17,kapu,0.0,0.03,12.890000000000002,26.98,75.52,1.28,97.04,3,19.06,Deficit
2025-03-18,kapu,0.0,0.0,12.930000000000001,27.75,72.21,1.41,96.96,3,19.06,Deficit
2025-03-19,kapu,5.86,0.04,13.22,28.21,69.62,1.19,97.06,3,19.06,Deficit
2025-03-20,kapu,0.39,0.2,14.03,28.5,68.9,1.46,97.19,3,19.06,Deficit
2025-03-21,kapu,0.35,0.11,14.59,28.87,62.26,1.67,97.22,3,19.06,Deficit
2025-03-22,kapu,0.18,0.25,14.48,28.77,54.86,1.85,97.13,3,19.06,Deficit
2025-03-23,kapu,0.16,0.61,14.23,28.57,57.15,1.5,97.12,3,19.06,Deficit
2025-03-24,kapu,0.07,0.95,13.729999999999999,28.77,60.99,1.58,97.03,3,19.06,Deficit
2025-03-25,kapu,0.29,0.2,12.780000000000001,28.73,66.36,1.71,96.84,3,19.06,Deficit
2025-03-26,kapu,0.85,0.02,14.61,28.28,68.96,1.55,96.77,3,19.06,Deficit
2025-03-27,kapu,0.76,0.0,18.72,28.29,63.98,1.96,96.77,3,19.06,Deficit
2025-03-28,kapu,0.0,0.01,19.24,28.86,62.79,1.69,96.68,3,19.06,Deficit
2025-03-29,kapu,0.0,0.42,19.330000000000002,28.65,65.52,1.57,96.67,3,19.06,Deficit
2025-03-30,kapu,0.11,0.05,18.96,29.01,65.59,1.3,96.75,3,19.06,Deficit
2025-03-31,kapu,0.0,0.0,19.01,29.04,65.28,1.38,96.78,3,19.06,Deficit
2025-04-01,kapu,2.03,0.28,19.060000000000002,28.47,66.1,1.4,96.7,4,96.03,Excess
2025-04-02,kapu,4.13,0.93,18.910000000000004,28.29,67.14,1.5,96.8,4,96.03,Excess
2025-04-03,kapu,0.52,1.52,20.570000000000004,27.36,73.55,1.6,97.03,4,96.03,Excess
2025-04-04,kapu,0.1,0.22,22.73,28.93,66.51,1.48,96.97,4,96.03,Excess
2025-04-05,kapu,0.05,0.02,25.2,28.82,68.19,1.23,96.9,4,96.03,Excess
2025-04-06,kapu,0.1,0.06,34.43,29.22,66.57,1.41,96.84,4,96.03,Excess
2025-04-07,kapu,0.05,0.02,35.650000000000006,29.82,61.16,1.32,96.81,4,96.03,Excess
2025-04-08,kapu,0.13,0.01,36.02,29.6,63.63,1.23,96.92,4,96.03,Excess
2025-04-09,kapu,2.59,0.0,37.07000000000001,29.28,63.52,1.27,96.89,4,96.03,Excess
2025-04-10,kapu,3.68,0.0,41.57000000000001,27.98,67.93,1.44,96.8,4,96.03,Excess
2025-04-11,kapu,2.69,5.86,43.56000000000001,27.78,71.42,1.6,96.75,4,96.03,Excess
2025-04-12,kapu,9.25,0.39,39.67,27.94,68.61,1.43,96.84,4,96.03,Excess
2025-04-13,kapu,1.28,0.35,42.22,28.65,65.25,1.6,96.86,4,96.03,Excess
2025-04-14,kapu,0.39,0.18,42.61,28.9,67.46,1.45,96.8,4,96.03,Excess
2025-04-15,kapu,1.06,0.16,42.66,29.23,64.87,1.42,96.78,4,96.03,Excess
2025-04-16,kapu,4.5,0.07,42.58,28.72,65.8,1.36,96.87,4,96.03,Excess
2025-04-17,kapu,1.99,0.29,42.69999999999999,28.69,65.43,1.65,96.8,4,96.03,Excess
2025-04-18,kapu,1.97,0.85,42.459999999999994,28.41,68.24,1.61,96.78,4,96.03,Excess
2025-04-19,kapu,2.94,0.76,41.74999999999999,28.67,68.86,1.61,96.76,4,96.03,Excess
2025-04-20,kapu,0.74,0.0,41.099999999999994,28.62,70.26,1.56,96.78,4,96.03,Excess
2025-04-21,kapu,0.23,0.0,47.849999999999994,29.39,68.21,1.61,96.85,4,96.03,Excess
2025-04-22,kapu,0.08,0.11,51.39999999999999,29.87,63.15,1.66,96.94,4,96.03,Excess
2025-04-23,kapu,0.19,0.0,53.059999999999995,29.22,69.51,1.8,96.85,4,96.03,Excess
2025-04-24,kapu,0.05,2.03,55.93,29.01,68.86,1.68,96.72,4,96.03,Excess
2025-04-25,kapu,0.14,4.13,55.23,28.93,72.38,1.82,96.72,4,96.03,Excess
2025-04-26,kapu,0.11,0.52,52.42999999999999,29.5,68.89,1.63,96.68,4,96.03,Excess
2025-04-27,kapu,6.75,0.1,69.92,27.94,76.9,1.4,96.78,4,96.03,Excess
2025-04-28,kapu,3.55,0.05,85.19,28.24,75.92,1.27,96.66,4,96.03,Excess
2025-04-29,kapu,1.77,0.1,90.74,29.08,72.28,1.44,96.64,4,96.03,Excess
2025-04-30,kapu,2.87,0.05,93.13,28.28,75.94,1.43,96.73,4,96.03,Excess
2025-05-01,kapu,1.33,0.13,96.03,28.54,73.7,1.36,96.8,5,666.9,Excess
2025-05-02,kapu,1.33,2.59,96.74000000000001,28.72,71.24,1.53,96.83,5,666.9,Excess
2025-05-03,kapu,18.01,3.68,94.24000000000001,27.92,74.12,1.34,96.84,5,666.9,Excess
2025-05-04,kapu,15.37,2.69,90.83,28.17,69.33,1.55,96.76,5,666.9,Excess
2025-05-05,kapu,5.6,9.25,88.48,28.2,71.15,1.65,96.75,5,666.9,Excess
2025-05-06,kapu,2.49,1.28,79.43000000000002,28.27,71.03,1.76,96.8,5,666.9,Excess
2025-05-07,kapu,2.95,0.39,78.38000000000001,28.49,68.0,2.34,96.74,5,666.9,Excess
2025-05-08,kapu,0.84,1.06,79.21000000000002,27.74,67.17,2.26,96.8,5,666.9,Excess
2025-05-09,kapu,0.09,4.5,78.25999999999999,27.53,65.64,1.83,96.84,5,666.9,Excess
2025-05-10,kapu,0.27,1.99,74.07000000000001,27.52,70.24,1.51,96.84,5,666.9,Excess
2025-05-11,kapu,0.34,1.97,73.2,28.24,70.17,1.65,96.76,5,666.9,Excess
2025-05-12,kapu,0.2,2.94,73.33000000000001,28.51,69.49,1.59,96.63,5,666.9,Excess
2025-05-13,kapu,0.23,0.74,76.0,27.58,78.82,1.67,96.64,5,666.9,Excess
2025-05-14,kapu,1.22,0.23,83.48,27.03,78.35,1.62,96.72,5,666.9,Excess
2025-05-15,kapu,0.11,0.08,89.34999999999998,26.55,82.98,1.18,96.75,5,666.9,Excess
2025-05-16,kapu,0.31,0.19,93.25,26.46,85.21,1.46,96.71,5,666.9,Excess
2025-05-17,kapu,1.12,0.05,98.30999999999999,26.98,80.82,1.54,96.69,5,666.9,Excess
2025-05-18,kapu,2.1,0.14,105.15,26.81,83.77,2.09,96.51,5,666.9,Excess
2025-05-19,kapu,5.61,0.11,114.24,26.52,87.97,3.14,96.35,5,666.9,Excess
2025-05-20,kapu,8.22,6.75,189.23000000000002,26.65,88.89,4.26,96.11,5,666.9,Excess
2025-05-21,kapu,6.1,3.55,332.54,25.9,91.15,3.8,96.43,5,666.9,Excess
2025-05-22,kapu,3.98,1.77,342.05,26.46,85.42,2.98,96.59,5,666.9,Excess
2025-05-23,kapu,5.25,2.87,344.42,26.82,85.03,3.13,96.39,5,666.9,Excess
2025-05-24,kapu,6.89,1.33,367.78000000000003,26.29,89.48,4.15,96.32,5,666.9,Excess
2025-05-25,kapu,9.23,1.33,430.89,26.4,87.81,3.5,96.49,5,666.9,Excess
2025-05-26,kapu,75.1,18.01,472.18,25.5,90.03,3.12,96.53,5,666.9,Excess
2025-05-27,kapu,150.06,15.37,480.16999999999996,25.31,86.61,2.43,96.5,5,666.9,Excess
2025-05-28,kapu,13.06,5.6,489.25,25.65,85.71,2.62,96.51,5,666.9,Excess
2025-05-29,kapu,4.14,2.49,545.09,25.2,88.07,2.61,96.46,5,666.9,Excess
2025-05-30,kapu,26.23,2.95,644.6399999999999,26.01,90.66,3.19,96.52,5,666.9,Excess
2025-05-31,kapu,64.44,0.84,664.2099999999999,26.01,86.7,2.16,96.82,5,666.9,Excess
2025-06-01,kapu,42.62,0.09,666.06,25.63,85.27,1.65,96.91,6,935.72,Normal
2025-06-02,kapu,26.0,0.27,669.58,26.25,87.67,1.97,96.82,6,935.72,Normal
2025-06-03,kapu,24.45,0.34,684.8100000000001,26.38,86.69,1.63,96.84,6,935.72,Normal
2025-06-04,kapu,61.44,0.2,688.8599999999999,25.6,85.39,1.4,96.88,6,935.72,Normal
2025-06-05,kapu,102.04,0.23,690.8600000000001,25.75,83.49,1.69,96.91,6,935.72,Normal
2025-06-06,kapu,22.52,1.22,691.2500000000001,25.95,83.94,1.65,96.95,6,935.72,Normal
2025-06-07,kapu,2.69,0.11,690.7400000000001,25.8,85.65,1.75,96.95,6,935.72,Normal
2025-06-08,kapu,3.61,0.31,691.81,26.25,85.18,2.35,96.88,6,935.72,Normal
2025-06-09,kapu,15.5,1.12,719.41,26.16,84.07,2.45,96.78,6,935.72,Normal
2025-06-10,kapu,4.39,2.1,720.35,26.05,87.24,2.49,96.57,6,935.72,Normal
2025-06-11,kapu,2.2,5.61,736.2199999999999,26.18,89.38,2.73,96.45,6,935.72,Normal
2025-06-12,kapu,0.62,8.22,767.9799999999999,25.31,92.85,3.76,96.25,6,935.72,Normal
2025-06-13,kapu,0.71,6.1,826.3999999999999,25.4,92.32,3.16,96.27,6,935.72,Normal
2025-06-14,kapu,1.18,3.98,882.7799999999999,24.84,90.28,4.04,96.48,6,935.72,Normal
2025-06-15,kapu,27.91,5.25,971.39,24.97,91.55,4.07,96.45,6,935.72,Normal
2025-06-16,kapu,2.06,6.89,1045.96,25.09,88.73,3.67,96.6,6,935.72,Normal
2025-06-17,kapu,17.97,9.23,1100.0100000000002,25.91,91.4,2.58,96.72,6,935.72,Normal
2025-06-18,kapu,37.37,75.1,1249.93,25.89,90.87,2.24,96.77,6,935.72,Normal
2025-06-19,kapu,66.64,150.06,1183.7200000000003,25.86,89.62,2.52,96.76,6,935.72,Normal
2025-06-20,kapu,62.48,13.06,1038.5700000000004,25.9,89.71,2.53,96.84,6,935.72,Normal
2025-06-21,kapu,92.59,4.14,1039.9,25.84,88.86,2.67,96.86,6,935.72,Normal
2025-06-22,kapu,79.82,26.23,1046.45,25.83,89.73,2.56,96.81,6,935.72,Normal
2025-06-23,kapu,60.94,64.44,1038.2,25.35,91.56,2.46,96.77,6,935.72,Normal
2025-06-24,kapu,159.15,42.62,1011.35,24.9,91.32,2.25,96.71,6,935.72,Normal
2025-06-25,kapu,8.89,26.0,1027.4,25.43,92.45,2.23,96.65,6,935.72,Normal
2025-06-26,kapu,4.91,24.45,1031.1000000000001,25.57,91.95,2.49,96.67,6,935.72,Normal
2025-06-27,kapu,14.39,61.44,1096.2700000000002,25.36,91.36,2.35,96.75,6,935.72,Normal
2025-06-28,kapu,10.69,102.04,1045.6599999999999,25.61,88.98,2.51,96.76,6,935.72,Normal
2025-06-29,kapu,17.98,22.52,953.0600000000002,25.29,88.96,2.51,96.76,6,935.72,Normal
2025-06-30,kapu,37.59,2.69,934.2500000000001,25.46,88.77,2.51,96.75,6,935.72,Normal
2025-07-01,kapu,58.67,3.61,935.7200000000001,25.37,89.03,2.21,96.78,7,1399.03,Normal
2025-07-02,kapu,29.7,15.5,994.5600000000001,25.28,91.51,2.42,96.74,7,1399.03,Normal
2025-07-03,kapu,89.62,4.39,1080.14,24.73,88.94,2.01,96.85,7,1399.03,Normal
2025-07-04,kapu,10.83,2.2,1142.07,24.37,91.88,2.07,96.94,7,1399.03,Normal
2025-07-05,kapu,9.44,0.62,1203.84,24.74,92.41,2.28,96.88,7,1399.03,Normal
2025-07-06,kapu,3.71,0.71,1291.76,25.11,91.67,2.82,96.79,7,1399.03,Normal
2025-07-07,kapu,4.16,1.18,1309.24,25.0,91.05,2.61,96.78,7,1399.03,Normal
2025-07-08,kapu,62.45,27.91,1385.3799999999999,25.1,90.78,2.52,96.83,7,1399.03,Normal
2025-07-09,kapu,101.08,2.06,1367.47,25.28,89.95,2.57,96.83,7,1399.03,Normal
2025-07-10,kapu,66.32,17.97,1375.5,25.25,90.37,2.48,96.74,7,1399.03,Normal
2025-07-11,kapu,63.97,37.37,1367.31,25.36,91.24,2.42,96.71,7,1399.03,Normal
2025-07-12,kapu,88.54,66.64,1435.7199999999998,25.21,90.83,2.18,96.78,7,1399.03,Normal
2025-07-13,kapu,18.19,62.48,1380.9099999999999,25.14,91.92,2.46,96.79,7,1399.03,Normal
2025-07-14,kapu,77.32,92.59,1327.2499999999998,24.82,93.35,2.56,96.77,7,1399.03,Normal
2025-07-15,kapu,10.0,79.82,1251.56,24.95,92.6,2.68,96.7,7,1399.03,Normal
2025-07-16,kapu,10.09,60.94,1205.07,25.01,92.92,2.96,96.58,7,1399.03,Normal
2025-07-17,kapu,9.78,159.15,1201.11,24.76,91.95,3.08,96.58,7,1399.03,Normal
2025-07-18,kapu,105.78,8.89,1064.04,24.61,92.56,3.16,96.61,7,1399.03,Normal
2025-07-19,kapu,11.83,4.91,1092.5600000000002,24.63,93.31,3.19,96.48,7,1399.03,Normal
2025-07-20,kapu,8.82,14.39,1177.18,24.63,93.42,3.18,96.46,7,1399.03,Normal
2025-07-21,kapu,16.9,10.69,1190.2000000000003,24.1,91.94,1.79,96.63,7,1399.03,Normal
2025-07-22,kapu,33.33,17.98,1201.5300000000002,24.23,90.68,1.57,96.71,7,1399.03,Normal
2025-07-23,kapu,56.98,37.59,1244.7500000000002,24.39,93.27,2.68,96.62,7,1399.03,Normal
2025-07-24,kapu,22.08,58.67,1270.2,24.39,94.04,2.72,96.55,7,1399.03,Normal
2025-07-25,kapu,37.41,29.7,1418.4,24.33,93.03,3.15,96.56,7,1399.03,Normal
2025-07-26,kapu,89.53,89.62,1462.4599999999998,24.34,93.01,3.34,96.72,7,1399.03,Normal
2025-07-27,kapu,27.41,10.83,1406.9399999999998,24.28,91.97,2.73,96.81,7,1399.03,Normal
2025-07-28,kapu,22.02,9.44,1399.4299999999998,24.15,91.2,2.54,96.85,7,1399.03,Normal
2025-07-29,kapu,61.2,3.71,1392.1499999999999,24.33,91.67,2.56,96.89,7,1399.03,Normal
2025-07-30,kapu,63.04,4.16,1393.7599999999998,24.58,91.27,2.41,96.82,7,1399.03,Normal
2025-07-31,kapu,206.87,62.45,1394.83,24.75,90.63,2.34,96.81,7,1399.03,Normal
2025-08-01,kapu,73.76,101.08,1336.58,24.67,90.73,2.34,96.76,8,1123.16,Normal
2025-08-02,kapu,34.1,66.32,1239.73,24.66,90.0,2.57,96.74,8,1123.16,Normal
2025-08-03,kapu,3.32,63.97,1181.5,24.58,91.01,2.27,96.77,8,1123.16,Normal
2025-08-04,kapu,2.16,88.54,1128.96,24.66,91.83,2.7,96.75,8,1123.16,Normal
2025-08-05,kapu,5.32,18.19,1064.98,24.68,93.35,3.41,96.63,8,1123.16,Normal
2025-08-06,kapu,5.23,77.32,1085.6499999999999,24.31,94.51,3.81,96.54,8,1123.16,Normal
2025-08-07,kapu,4.2,10.0,1009.99,24.39,92.08,2.31,96.66,8,1123.16,Normal
2025-08-08,kapu,4.23,10.09,1014.53,24.25,92.82,2.07,96.71,8,1123.16,Normal
2025-08-09,kapu,8.09,9.78,1071.8999999999999,24.27,90.58,1.88,96.89,8,1123.16,Normal
2025-08-10,kapu,11.43,105.78,1130.53,23.74,88.88,1.41,96.9,8,1123.16,Normal
2025-08-11,kapu,24.56,11.83,1082.96,23.38,89.13,1.38,96.97,8,1123.16,Normal
2025-08-12,kapu,38.86,8.82,1076.25,23.42,86.99,1.2,96.87,8,1123.16,Normal
2025-08-13,kapu,1.66,16.9,1076.9499999999998,23.45,91.76,1.73,96.69,8,1123.16,Normal
2025-08-14,kapu,14.54,33.33,1118.8999999999996,23.83,93.6,2.41,96.7,8,1123.16,Normal
2025-08-15,kapu,67.46,56.98,1103.33,23.95,93.45,2.71,96.65,8,1123.16,Normal
2025-08-16,kapu,68.41,22.08,1128.1499999999999,24.32,93.78,2.69,96.49,8,1123.16,Normal
2025-08-17,kapu,58.21,37.41,1144.1299999999999,24.07,93.8,3.02,96.53,8,1123.16,Normal
2025-08-18,kapu,5.12,89.53,1227.94,23.8,91.86,3.13,96.77,8,1123.16,Normal
2025-08-19,kapu,9.52,27.41,1171.74,23.59,92.71,2.45,96.83,8,1123.16,Normal
2025-08-20,kapu,58.85,22.02,1154.9499999999998,23.6,90.3,2.16,96.86,8,1123.16,Normal
2025-08-21,kapu,17.76,61.2,1139.4199999999998,24.25,90.97,1.73,96.97,8,1123.16,Normal
2025-08-22,kapu,81.8,63.04,1079.9799999999998,24.48,90.61,1.9,96.93,8,1123.16,Normal
2025-08-23,kapu,38.06,206.87,1017.74,24.17,90.19,1.75,96.93,8,1123.16,Normal
2025-08-24,kapu,121.22,73.76,818.6400000000001,24.43,87.59,1.79,96.99,8,1123.16,Normal
2025-08-25,kapu,33.33,34.1,745.7,24.33,86.33,1.84,96.93,8,1123.16,Normal
2025-08-26,kapu,10.62,3.32,712.5600000000001,24.45,89.26,1.91,96.89,8,1123.16,Normal
2025-08-27,kapu,6.49,2.16,748.1,24.41,91.97,2.32,96.79,8,1123.16,Normal
2025-08-28,kapu,1.76,5.32,836.76,24.2,92.48,2.17,96.74,8,1123.16,Normal
2025-08-29,kapu,0.8,5.23,981.7900000000001,24.44,92.48,2.62,96.72,8,1123.16,Normal
2025-08-30,kapu,7.77,4.2,1102.96,24.48,92.76,2.39,96.87,8,1123.16,Normal
2025-08-31,kapu,0.82,4.23,1106.6299999999999,24.75,91.54,2.36,96.85,8,1123.16,Normal
2025-09-01,kapu,0.96,8.09,1118.9299999999998,24.52,90.33,2.61,96.74,9,147.02,Deficit
2025-09-02,kapu,38.86,11.43,1114.62,24.29,90.96,2.51,96.69,9,147.02,Deficit
2025-09-03,kapu,90.82,24.56,1112.5399999999997,24.58,91.1,2.66,96.67,9,147.02,Deficit
2025-09-04,kapu,150.35,38.86,1095.5299999999997,24.7,90.21,2.5,96.74,9,147.02,Deficit
2025-09-05,kapu,126.4,1.66,1061.7199999999998,24.56,89.57,1.76,96.82,9,147.02,Deficit
2025-09-06,kapu,7.87,14.54,1064.2899999999997,24.52,89.83,1.56,96.89,9,147.02,Deficit
2025-09-07,kapu,16.53,67.46,1051.6999999999998,24.31,89.1,1.66,96.89,9,147.02,Deficit
2025-09-08,kapu,3.78,68.41,985.8299999999999,24.31,87.84,1.42,96.85,9,147.02,Deficit
2025-09-09,kapu,9.35,58.21,918.31,25.05,86.43,1.58,96.85,9,147.02,Deficit
2025-09-10,kapu,7.55,5.12,860.5699999999999,25.53,84.83,1.75,96.87,9,147.02,Deficit
2025-09-11,kapu,5.05,9.52,856.73,24.45,87.62,1.8,96.84,9,147.02,Deficit
2025-09-12,kapu,4.23,58.85,847.6800000000001,24.83,86.01,1.95,96.83,9,147.02,Deficit
2025-09-13,kapu,1.95,17.76,789.5200000000001,24.57,87.57,1.91,96.83,9,147.02,Deficit
